id_siniestro,fecha_ocurrencia,fecha_reporte,ciudad,ramo,cobertura,proveedor,monto_reclamado,score_reglas,score_ml,score_anomalia,score_nlp,score_final,nivel_riesgo,accion_sugerida,reglas_activadas,explicacion,documentos,asegurado,vehiculo,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,similar_claim_id,max_similarity,descripcion,id_proveedor,id_asegurado,proveedor_porcentaje_casos_observados,proveedor_lista_restrictiva,poliza_suma_asegurada,monto_vs_suma_asegurada,etiqueta_fraude_simulada
SIN-00743,2025-08-10,2025-08-13,Quito,Vehículos,Daño,PRO-0053 - Asistencia,4643.79,46,0.32,22.08,90.0,36.59,Verde,Revision estandar con controles habituales,R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 37. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 1 ilegibles, 1 inconsistentes",ASE-0327,,72,293,3,0,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0053,ASE-0327,0.165,False,17002,0.273131984472415,0
SIN-00233,2025-10-17,2025-10-18,Loja,Vehículos,Daño,PRO-0045 - Taller,25725.79,48,1.07,9.05,90.0,36.57,Verde,Revision estandar con controles habituales,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 37. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 ilegibles,ASE-0247,,176,189,1,0,SIN-00011,1.0,Reclamo presentado dentro del plazo esperado con proveedor habitual.,PRO-0045,ASE-0247,0.205,False,69058,0.37252439977989515,0
SIN-00623,2026-07-20,2026-07-25,Machala,Vida,Incapacidad,PRO-0010 - Taller,12848.07,43,0.0,39.19,90.0,36.57,Verde,Revision estandar con controles habituales,R004_FRECUENCIA_ASEGURADO: Frecuencia del asegurado; R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 37. El asegurado concentra varios reclamos recientes. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Documentos completos,ASE-0212,,222,143,5,3,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0010,ASE-0212,0.042,False,37331,0.3441662425330155,0
SIN-00155,2026-04-17,2026-04-18,Quito,Vida,Incapacidad,PRO-0045 - Taller,11522.86,48,0.0,11.54,90.0,36.55,Verde,Revision estandar con controles habituales,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 37. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 ilegibles,ASE-0099,,115,250,1,1,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0045,ASE-0099,0.205,False,33044,0.3487126255901223,0
SIN-00916,2026-08-31,2026-09-02,Cuenca,Salud,Emergencia,PRO-0050 - Taller,16895.39,48,0.0,11.43,90.0,36.54,Verde,Revision estandar con controles habituales,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 37. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 ilegibles,ASE-0225,,279,86,2,0,SIN-00011,1.0,Reclamo presentado dentro del plazo esperado con proveedor habitual.,PRO-0050,ASE-0225,0.203,False,44701,0.37796447506767183,0
SIN-00009,2026-09-05,2026-09-10,Machala,Vehículos,Choque,PRO-0023 - Clínica,12181.84,46,0.0,22.18,90.0,36.52,Verde,Revision estandar con controles habituales,R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 37. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 1 ilegibles",ASE-0208,VEH-0170,243,122,5,0,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0023,ASE-0208,0.195,False,69764,0.17461498767272518,0
SIN-00493,2025-07-13,2025-07-17,Ambato,Vehículos,Daño,PRO-0057 - Taller,9491.57,46,0.0,21.87,90.0,36.49,Verde,Revision estandar con controles habituales,R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 1 ilegibles",ASE-0190,,171,194,4,2,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0057,ASE-0190,0.156,False,62030,0.15301579880702884,0
SIN-00309,2026-09-23,2026-09-23,Manta,Vida,Fallecimiento,PRO-0022 - Taller,20412.98,46,0.0,21.45,90.0,36.44,Verde,Revision estandar con controles habituales,R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 1 ilegibles",ASE-0018,,234,131,0,1,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0022,ASE-0018,0.207,False,67232,0.3036200023798191,0
SIN-00503,2025-09-23,2025-09-25,Ambato,Vehículos,Daño,PRO-0024 - Clínica,17462.1,48,0.0,10.37,90.0,36.44,Verde,Revision estandar con controles habituales,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 ilegibles,ASE-0056,,263,102,2,0,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0024,ASE-0056,0.28,False,69082,0.25277351553226596,0
SIN-00988,2026-05-22,2026-05-25,Guayaquil,Vida,Incapacidad,PRO-0011 - Taller,14631.99,48,0.0,9.92,90.0,36.39,Verde,Revision estandar con controles habituales,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 ilegibles,ASE-0249,,101,264,3,0,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0011,ASE-0249,0.156,False,42959,0.34060359878023233,0
SIN-00272,2026-12-12,2026-12-17,Ambato,Salud,Emergencia,PRO-0033 - Clínica,4465.55,46,0.39,19.95,90.0,36.39,Verde,Revision estandar con controles habituales,R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 1 ilegibles",ASE-0207,,324,41,5,0,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0033,ASE-0207,0.091,False,37139,0.12023883249414363,0
SIN-00255,2026-07-28,2026-08-01,Loja,Vehículos,Choque,PRO-0002 - Taller,1415.56,44,0.52,30.5,90.0,36.38,Verde,Revision estandar con controles habituales,R005_FRECUENCIA_VEHICULO: Frecuencia del vehiculo; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. El vehiculo aparece en multiples reclamos. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 ilegibles,ASE-0092,VEH-0212,287,78,4,0,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0002,ASE-0092,0.049,False,9934,0.14249647674652707,0
SIN-00982,2026-09-21,2026-09-27,Manta,Vehículos,Robo parcial,PRO-0065 - Taller,16479.76,48,0.0,9.82,90.0,36.38,Verde,Revision estandar con controles habituales,R003_DEMORA_ROBO: Demora en robo; R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. Robo reportado con demora atipica. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Documentos completos,ASE-0035,,201,164,6,0,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0065,ASE-0035,0.257,False,58175,0.2832790717662226,0
SIN-00381,2027-01-17,2027-01-21,Ambato,Vehículos,Robo parcial,PRO-0050 - Taller,4516.61,48,0.0,9.72,90.0,36.37,Verde,Revision estandar con controles habituales,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 ilegibles,ASE-0189,,327,38,4,0,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0050,ASE-0189,0.203,False,14549,0.3104412674410612,0
SIN-00906,2026-07-24,2026-07-27,Loja,Hogar,Robo,PRO-0045 - Taller,8863.56,48,0.0,9.73,90.0,36.37,Verde,Revision estandar con controles habituales,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 ilegibles,ASE-0161,,265,100,3,1,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0045,ASE-0161,0.205,False,26899,0.3295126212870367,0
SIN-00826,2026-08-10,2026-08-15,Quito,Salud,Cirugía,PRO-0046 - Taller,11859.28,46,0.0,20.62,90.0,36.36,Verde,Revision estandar con controles habituales,R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00011 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 1 ilegibles",ASE-0220,,287,78,5,0,SIN-00011,1.0,Reclamo presentado dentro del plazo esperado con proveedor habitual.,PRO-0046,ASE-0220,0.208,False,44860,0.2643620151582702,0
SIN-00453,2025-11-03,2025-11-06,Ambato,Generales,Daño,PRO-0080 - Clínica,3185.9,46,0.0,20.65,90.0,36.36,Verde,Revision estandar con controles habituales,R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 1 ilegibles",ASE-0193,,146,219,3,1,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0080,ASE-0193,0.163,False,35425,0.08993366266760762,0
SIN-00738,2025-08-09,2025-08-15,Quito,Vehículos,Robo parcial,PRO-0035 - Clínica,4339.27,44,0.36,30.49,90.0,36.34,Verde,Revision estandar con controles habituales,R003_DEMORA_ROBO: Demora en robo; R005_FRECUENCIA_VEHICULO: Frecuencia del vehiculo; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. Robo reportado con demora atipica. El vehiculo aparece en multiples reclamos. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Documentos completos,ASE-0152,VEH-0194,171,194,6,2,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0035,ASE-0152,0.184,False,67206,0.06456670535368866,0
SIN-00967,2026-10-28,2026-11-02,Ambato,Vehículos,Choque,PRO-0034 - Clínica,2513.29,40,0.0,53.31,90.0,36.33,Verde,Revision estandar con controles habituales,R005_FRECUENCIA_VEHICULO: Frecuencia del vehiculo; R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. El vehiculo aparece en multiples reclamos. El proveedor concentra reclamos o casos observados. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,Documentos completos,ASE-0186,VEH-0022,316,49,5,2,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0034,ASE-0186,0.034,False,14900,0.1686771812080537,0
SIN-00612,2027-01-05,2027-01-11,Guayaquil,Vida,Incapacidad,PRO-0049 - Clínica,2301.06,46,0.0,19.6,90.0,36.26,Verde,Revision estandar con controles habituales,R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 1 ilegibles",ASE-0249,,329,36,6,0,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0049,ASE-0249,0.13,False,42959,0.053564095998510204,0
SIN-00171,2025-10-11,2025-10-13,Manta,Generales,Responsabilidad civil,PRO-0035 - Clínica,15691.32,46,0.57,18.19,90.0,36.26,Verde,Revision estandar con controles habituales,R007_DOCUMENTOS_INCOMPLETOS: Documentos incompletos; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. Faltan documentos para completar validacion. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,"1 faltantes, 1 ilegibles",ASE-0311,,283,82,2,0,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0035,ASE-0311,0.184,False,41833,0.37509430354026724,0
SIN-00939,2025-05-13,2025-05-14,Quito,Hogar,Daño por agua,PRO-0077 - Taller,6116.11,48,0.0,8.49,90.0,36.25,Verde,Revision estandar con controles habituales,R006_PROVEEDOR_RECURRENTE: Proveedor recurrente; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. El proveedor concentra reclamos o casos observados. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00001 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,1 ilegibles,ASE-0162,,95,270,1,0,SIN-00001,1.0,Evento ocurrido durante vigencia regular con respaldo documental.,PRO-0077,ASE-0162,0.257,False,56288,0.1086574403069926,0
SIN-00013,2026-05-11,2026-05-11,Ambato,Vehículos,Choque,PRO-0029 - Clínica,7927.73,44,0.0,30.54,90.0,36.25,Verde,Revision estandar con controles habituales,R005_FRECUENCIA_VEHICULO: Frecuencia del vehiculo; R008_DOCUMENTOS_INCONSISTENTES: Documentos inconsistentes; R011_NARRATIVA_SIMILAR: Narrativa similar,El caso queda en nivel Verde con score 36. El vehiculo aparece en multiples reclamos. Hay documentos ilegibles o inconsistentes. La descripcion es muy similar a otro reclamo. Narrativa comparable con SIN-00006 (100%). No es una acusacion de fraude; es una alerta para revision humana especializada.,2 ilegibles,ASE-0151,VEH-0098,54,311,0,0,SIN-00006,1.0,Siniestro reportado con documentación completa para revisión estándar.,PRO-0029,ASE-0151,0.066,False,50737,0.15625145357431458,0
